id,route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
10063,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - PLB0056","Rajdhani Non AC Seater 2+3","2024-08-20 19:01:00","05h 59m","2024-08-21 01:00:00",3.3,454.00,51
10064,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - RKD0113","Janrath AC Seater 2+2","2024-08-20 19:01:00","05h 30m","2024-08-21 00:31:00",1.6,598.00,36
10065,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - HDD0095","Ordinary Non AC Seater 2+3","2024-08-20 19:02:00","07h 43m","2024-08-21 02:45:00",3.3,444.00,52
10066,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - HDD0069","Ordinary Non AC Seater 2+3","2024-08-20 19:29:00","04h 11m","2024-08-20 23:40:00",3.3,450.00,52
10067,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - HDD0031","Ordinary Non AC Seater 2+3","2024-08-20 19:45:00","07h 25m","2024-08-21 03:10:00",3.3,450.00,52
10068,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - KSB0089","Shatabdi AC Seater 2+2","2024-08-20 19:46:00","05h 45m","2024-08-21 01:31:00",3.3,598.00,37
10069,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - LKM0400","Shatabdi AC Seater 2+2","2024-08-20 20:02:00","05h 28m","2024-08-21 01:30:00",3.3,604.00,35
10070,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - AWD0240","Janrath AC Seater 2+3","2024-08-20 20:02:00","06h 13m","2024-08-21 02:15:00",3.3,520.00,48
10071,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - BRT0063","Ordinary Non AC Seater 2+3","2024-08-20 20:30:00","07h 10m","2024-08-21 03:40:00",3.3,448.00,52
10072,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - KSB0039","Janrath AC Seater 2+2","2024-08-20 20:45:00","05h 00m","2024-08-21 01:45:00",1.6,598.00,36
10073,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - RKD0153","Ordinary Non AC Seater 2+3","2024-08-20 21:00:00","05h 30m","2024-08-21 02:30:00",3.3,448.00,52
10074,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - SJP0210","Ordinary Non AC Seater 2+3","2024-08-20 21:12:00","05h 34m","2024-08-21 02:46:00",3.3,454.00,52
10075,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - RKD0125","Shatabdi AC Seater 2+2","2024-08-20 21:22:00","05h 00m","2024-08-21 02:22:00",3.5,598.00,37
10076,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - LKM0402","Shatabdi AC Seater 2+2","2024-08-20 21:46:00","05h 44m","2024-08-21 03:30:00",3.3,604.00,37
10077,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - BLY0141","Shatabdi AC Seater 2+2","2024-08-20 22:00:00","05h 30m","2024-08-21 03:30:00",3.2,598.00,37
10078,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - PLB0009","Shatabdi AC Seater 2+2","2024-08-20 22:16:00","05h 34m","2024-08-21 03:50:00",3.8,598.00,37
10079,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - SBD0092","Janrath AC Seater 2+2","2024-08-20 22:30:00","05h 20m","2024-08-21 03:50:00",2.7,598.00,36
10080,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - BLY0119","Shatabdi AC Seater 2+2","2024-08-20 22:31:00","05h 29m","2024-08-21 04:00:00",3.4,598.00,37
10081,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - RKD0149","Janrath AC Seater 2+2","2024-08-20 22:44:00","05h 00m","2024-08-21 03:44:00",3.3,598.00,36
10082,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - BLY0138","Janrath AC Seater 2+2","2024-08-20 23:02:00","05h 58m","2024-08-21 05:00:00",4.4,598.00,36
10083,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - KSB0091","Shatabdi AC Seater 2+2","2024-08-20 23:16:00","06h 00m","2024-08-21 05:16:00",3.3,598.00,37
10084,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - BLY0153","Janrath AC Seater 2+2","2024-08-20 23:30:00","04h 30m","2024-08-21 04:00:00",3.3,598.00,34
10085,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - PLB0005","Shatabdi AC Seater 2+2","2024-08-20 23:45:00","04h 50m","2024-08-21 04:35:00",2.5,598.00,37
10086,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - RKD0120","Shatabdi AC Seater 2+2","2024-08-20 23:58:00","05h 02m","2024-08-21 05:00:00",3.2,598.00,37
10087,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"R S YADAV SMART BUS PRIVATE LIMITED","A/C Seater / Sleeper (2+1)","2024-08-20 22:15:00","06h 00m","2024-08-21 04:15:00",4.2,849.00,35
10088,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"New Khaira TPT","AC Sleeper (2+1)","2024-08-20 20:30:00","06h 20m","2024-08-21 02:50:00",3.3,900.00,28
10089,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"New Khaira Transport","A/C Seater / Sleeper (2+1)","2024-08-20 20:40:00","06h 50m","2024-08-21 03:30:00",1.9,600.00,18
10090,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"New Khaira TPT","A/C Seater / Sleeper (2+2)","2024-08-20 21:00:00","06h 00m","2024-08-21 03:00:00",3.3,499.00,27
10091,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"New Khaira Transport","A/C Seater / Sleeper (2+2)","2024-08-20 21:00:00","06h 30m","2024-08-21 03:30:00",1.9,450.00,39
10092,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"New Khaira Transport","A/C Seater / Sleeper (2+2)","2024-08-20 21:30:00","07h 00m","2024-08-21 04:30:00",2.8,650.00,35
10093,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Rahul Travels","AshokLeyland Stile A/C","2024-08-20 21:30:00","06h 00m","2024-08-21 03:30:00",1.7,826.00,30
10094,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Rahul Travels","AshokLeyland Stile A/C","2024-08-20 21:00:00","05h 30m","2024-08-21 02:30:00",1.9,826.00,28
10095,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Jaiswal Tour and Travels","A/C Seater/Sleeper (2+1)","2024-08-20 20:30:00","06h 00m","2024-08-21 02:30:00",1.5,700.00,52
10096,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Jaiswal Tour and Travels","A/C Sleeper (2+1)","2024-08-20 20:45:00","06h 00m","2024-08-21 02:45:00",1.5,1650.00,30
10097,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Jaiswal Tour and Travels","A/C Sleeper (2+1)","2024-08-20 21:00:00","06h 00m","2024-08-21 03:00:00",1.5,1200.00,30
10098,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BSP0002","Ordinary Non AC Seater 2+3","2024-08-20 11:30:00","03h 30m","2024-08-20 15:00:00",3.3,224.00,52
10099,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - ALI0009","Janrath AC Seater 2+2","2024-08-20 11:30:00","03h 00m","2024-08-20 14:30:00",3.9,304.00,30
10100,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - ALI0004","Janrath AC Seater 2+3","2024-08-20 16:00:00","04h 00m","2024-08-20 20:00:00",2.4,263.00,48
10101,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - ALI0176","Janrath AC Seater 2+2","2024-08-20 16:29:00","03h 01m","2024-08-20 19:30:00",3.3,304.00,32
10102,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0023","Ordinary Non AC Seater 2+3","2024-08-20 16:35:00","05h 15m","2024-08-20 21:50:00",3.3,252.00,52
10103,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0074","Ordinary Non AC Seater 2+3","2024-08-20 17:05:00","01h 45m","2024-08-20 18:50:00",3.3,255.00,52
10104,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0079","Ordinary Non AC Seater 2+3","2024-08-20 18:05:00","02h 45m","2024-08-20 20:50:00",3.3,255.00,52
10105,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - ALI0011","Janrath AC Seater 2+2","2024-08-20 18:31:00","02h 59m","2024-08-20 21:30:00",2.6,304.00,36
10106,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0035","Ordinary Non AC Seater 2+3","2024-08-20 18:32:00","02h 18m","2024-08-20 20:50:00",3.3,255.00,52
10107,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0038","Ordinary Non AC Seater 2+3","2024-08-20 18:33:00","02h 57m","2024-08-20 21:30:00",3.3,252.00,52
10108,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0025","Ordinary Non AC Seater 2+3","2024-08-20 19:00:00","05h 40m","2024-08-21 00:40:00",3.3,252.00,52
10109,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"Chaturvedi Bus Service","NON A/C Seater/ Sleeper (2+1)","2024-08-20 22:00:00","03h 30m","2024-08-21 01:30:00",2.4,670.00,51
10110,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"Chaturvedi Bus Service","NON AC Seater / Sleeper 2+1","2024-08-20 21:00:00","03h 30m","2024-08-21 00:30:00",2.4,670.00,45
10111,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"Chaturvedi Bus Service","NON A/C Seater/ Sleeper (2+1)","2024-08-20 19:30:00","06h 00m","2024-08-21 01:30:00",2.4,520.00,51
10112,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"Chaturvedi Bus Service","A/C Seater / Sleeper (2+1)","2024-08-20 20:40:00","05h 50m","2024-08-21 02:30:00",2.4,600.00,47
10113,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"KVS Holidays","Non A/C Seater / Sleeper (2+1)","2024-08-20 20:30:00","09h 00m","2024-08-21 05:30:00",1,699.00,29
10114,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Chaturvedi Bus Service","NON A/C Seater/ Sleeper (2+1)","2024-08-20 20:00:00","09h 15m","2024-08-21 05:15:00",3.5,600.00,51
10115,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Chaturvedi Bus Service","A/C Seater / Sleeper (2+1)","2024-08-20 19:30:00","09h 30m","2024-08-21 05:00:00",1.4,570.00,42
10116,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Abhay Travels (I.R.T.C)","Non A/C Seater / Sleeper (2+1)","2024-08-20 18:00:00","12h 00m","2024-08-21 06:00:00",0,1200.00,26
10117,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Yuvraj Travels","NON AC Seater / Sleeper 2+1","2024-08-20 18:45:00","10h 15m","2024-08-21 05:00:00",4.1,550.00,40
10118,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Yuvraj Travels","NON AC Seater / Sleeper 2+1","2024-08-20 19:00:00","10h 00m","2024-08-21 05:00:00",4.1,550.00,40
10119,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Yuvraj Travels","NON AC Seater / Sleeper 2+1","2024-08-20 18:30:00","11h 30m","2024-08-21 06:00:00",4.1,550.00,40
10120,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Chaturvedi Bus Service","NON A/C Seater/ Sleeper (2+1)","2024-08-20 16:30:00","11h 00m","2024-08-21 03:30:00",2.6,570.00,51
10121,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Chaturvedi Bus Service","NON AC Seater / Sleeper 2+1","2024-08-20 16:00:00","10h 30m","2024-08-21 02:30:00",2.6,620.00,45
10122,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Shree Krishna Shtabadi Travels","NON AC Seater / Sleeper 2+1","2024-08-20 18:30:00","10h 50m","2024-08-21 05:20:00",1.4,600.00,44
10123,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Shree Krishna Shtabadi Travels","NON A/C Sleeper (2+1)","2024-08-20 19:00:00","11h 30m","2024-08-21 06:30:00",1.4,1200.00,32
10124,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Shivendra Travels","A/C Sleeper (2+1)","2024-08-20 20:00:00","09h 30m","2024-08-21 05:30:00",0,3500.00,1
10125,"Badaun to Delhi",https://www.redbus.in/bus-tickets/badaun-to-delhi,"UPSRTC - SKD0022","Ordinary Non AC Seater 2+3","2024-08-20 16:00:00","07h 45m","2024-08-20 23:45:00",3.3,368.00,52
10126,"Badaun to Delhi",https://www.redbus.in/bus-tickets/badaun-to-delhi,"UPSRTC - BDN0022","Ordinary Non AC Seater 2+3","2024-08-20 20:00:00","06h 00m","2024-08-21 02:00:00",3.3,403.00,52
10127,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - AWD0027","Janrath AC Seater 2+2","2024-08-20 11:20:00","05h 00m","2024-08-20 16:20:00",3.3,458.00,35
10128,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - AWD0033","Janrath AC Seater 2+2","2024-08-20 11:40:00","05h 00m","2024-08-20 16:40:00",3.3,458.00,36
10129,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - AWD0007","Janrath AC Seater 2+2","2024-08-20 12:00:00","04h 30m","2024-08-20 16:30:00",2.1,458.00,30
10130,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - CBG0030","Janrath AC Seater 2+2","2024-08-20 16:15:00","05h 30m","2024-08-20 21:45:00",3.3,458.00,33
10131,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - MZP0003","Rajdhani Non AC Seater 2+3","2024-08-20 16:20:00","05h 40m","2024-08-20 22:00:00",3.3,314.00,51
10132,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - LDR0025","Rajdhani Non AC Seater 2+3","2024-08-20 16:30:00","06h 15m","2024-08-20 22:45:00",3.3,320.00,51
10133,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - PYD0137","Janrath AC Seater 2+3","2024-08-20 16:31:00","04h 30m","2024-08-20 21:01:00",3.3,396.00,48
10134,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - ALM0180","Volvo AC Seater 2+2","2024-08-20 17:15:00","04h 30m","2024-08-20 21:45:00",3.3,658.00,35
10135,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - ALM0017","Volvo AC Seater 2+2","2024-08-20 18:30:00","04h 30m","2024-08-20 23:00:00",2.4,658.00,37
10136,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - RBL0010","Ordinary Non AC Seater 2+3","2024-08-20 19:00:00","05h 00m","2024-08-21 00:00:00",3.3,310.00,52
10137,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - ALM0019","Volvo AC Seater 2+2","2024-08-20 19:30:00","04h 29m","2024-08-20 23:59:00",4.1,658.00,38
10138,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - RBL0014","Ordinary Non AC Seater 2+3","2024-08-20 19:40:00","05h 00m","2024-08-21 00:40:00",3.3,310.00,52
10139,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - MZP0014","Ordinary Non AC Seater 2+3","2024-08-20 20:00:00","05h 28m","2024-08-21 01:28:00",3.3,310.00,52
10140,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - ALM0021","Volvo AC Seater 2+2","2024-08-20 20:30:00","04h 30m","2024-08-21 01:00:00",3.3,658.00,39
10141,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - RBL0018","Ordinary Non AC Seater 2+3","2024-08-20 20:40:00","05h 00m","2024-08-21 01:40:00",3.3,310.00,52
10142,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - AWD0035","Janrath AC Seater 2+3","2024-08-20 21:00:00","05h 00m","2024-08-21 02:00:00",1,396.00,48
10143,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - RBL0022","Ordinary Non AC Seater 2+3","2024-08-20 21:20:00","05h 00m","2024-08-21 02:20:00",3.3,310.00,52
10144,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - RBL0026","Ordinary Non AC Seater 2+3","2024-08-20 22:00:00","05h 00m","2024-08-21 03:00:00",3.3,310.00,52
10145,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - ALM0182","Volvo AC Seater 2+2","2024-08-20 22:30:00","04h 30m","2024-08-21 03:00:00",3.3,658.00,39
10146,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - RBL0030","Ordinary Non AC Seater 2+3","2024-08-20 22:40:00","05h 00m","2024-08-21 03:40:00",3.2,310.00,52
10147,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - AWD0201","Janrath AC Seater 2+3","2024-08-20 23:00:00","05h 15m","2024-08-21 04:15:00",1.8,396.00,48
10148,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"UPSRTC - RBL0034","Ordinary Non AC Seater 2+3","2024-08-20 23:20:00","05h 00m","2024-08-21 04:20:00",2,310.00,52
10149,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"ARORA TRAVELS","Volvo AC Seater (2+2)","2024-08-20 17:15:00","04h 44m","2024-08-20 21:59:00",4.6,703.00,25
10150,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"ARORA TRAVELS","Volvo AC Seater (2+2)","2024-08-20 22:00:00","04h 45m","2024-08-21 02:45:00",4.6,703.00,25
10151,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"Mahalaxmi Travels","Bharat Benz A/C Seater /Sleeper (2+1)","2024-08-20 23:15:00","04h 30m","2024-08-21 03:45:00",2.5,499.00,19
10152,"Lucknow to Allahabad",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,"Goyal Travels","A/C Seater / Sleeper (2+1)","2024-08-20 23:49:00","04h 06m","2024-08-21 03:55:00",1.6,500.00,17
10153,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - CBG0135","Janrath AC Seater 2+2","2024-08-20 11:31:00","07h 29m","2024-08-20 19:00:00",3.3,690.00,36
10154,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - AWD0094","Pink Express AC Seater 2+2","2024-08-20 13:00:00","07h 00m","2024-08-20 20:00:00",2.4,690.00,40
10155,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - HDD0003","Janrath AC Seater 2+2","2024-08-20 14:00:00","08h 30m","2024-08-20 22:30:00",3.3,690.00,36
10156,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - CNT0059","Rajdhani Non AC Seater 2+3","2024-08-20 14:29:00","06h 16m","2024-08-20 20:45:00",3.3,475.00,50
10157,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - ALM0147","Volvo AC Seater 2+2","2024-08-20 15:07:00","06h 00m","2024-08-20 21:07:00",5,996.00,38
10158,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - STD0022","Janrath AC Seater 2+2","2024-08-20 17:00:00","08h 20m","2024-08-21 01:20:00",3.3,690.00,36
10159,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - CNT0037","Ordinary Non AC Seater 2+3","2024-08-20 18:30:00","07h 00m","2024-08-21 01:30:00",3.3,475.00,51
10160,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - CHL0019","Ordinary Non AC Seater 2+3","2024-08-20 19:00:00","06h 45m","2024-08-21 01:45:00",3.3,475.00,52
10161,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - CNT0039","Ordinary Non AC Seater 2+3","2024-08-20 19:30:00","07h 00m","2024-08-21 02:30:00",3.3,475.00,51
10162,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - CNT0043","Ordinary Non AC Seater 2+3","2024-08-20 20:00:00","07h 00m","2024-08-21 03:00:00",3.3,475.00,51
10163,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - JNP0013","Ordinary Non AC Seater 2+3","2024-08-20 20:20:00","06h 40m","2024-08-21 03:00:00",3.3,475.00,52
10164,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - JNP0012","Ordinary Non AC Seater 2+3","2024-08-20 20:30:00","07h 30m","2024-08-21 04:00:00",3.3,475.00,52
10165,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - CNT0041","Ordinary Non AC Seater 2+3","2024-08-20 20:30:00","07h 00m","2024-08-21 03:30:00",3.3,475.00,51
10166,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - ALM0176","Shatabdi AC Seater 2+2","2024-08-20 20:46:00","18h 04m","2024-08-21 14:50:00",3.3,698.00,37
10167,"Lucknow to Varanasi",https://www.redbus.in/bus-tickets/lucknow-to-varanasi,"UPSRTC - ALM0177","Shatabdi AC Seater 2+2","2024-08-20 20:47:00","06h 04m","2024-08-21 02:51:00",3.3,698.00,37
